address,suburb,state,postcode,full_address,price,sold date,type,bedrooms,bathrooms,car space,Land size,Building size,Year Built,rent,rent date,agent,lat,lng
13/19 Little Shenton Lane,Northbridge,WA,6003,13/19 Little Shenton Lane Northbridge WA 6003,"$410,000",2021-04-01,Apartment,2,1,1,137,86,1996-01-01,$360pw,2019-09-01,not recorded,-31.9456456,115.853406
2/5 Antonas Road,Northbridge,WA,6003,2/5 Antonas Road Northbridge WA 6003,"$210,000",2021-04-01,Apartment,2,2,1,95,60,2010-01-01,0,1900-01-01,Brad Triplett,-31.9440299,115.8548295
2/9 Shenton Street,Northbridge,WA,6003,2/9 Shenton Street Northbridge WA 6003,"$448,000",2021-01-01,Apartment,2,1,1,124,82,1996-01-01,$390pw,2018-09-01,not recorded,-31.9462105,115.8544176
16 Kakulas Crescent,Northbridge,WA,6003,16 Kakulas Crescent Northbridge WA 6003,"$1,250,000",2021-01-01,House,3,2,2,246,250,2005-01-01,0,1900-01-01,Claude Iaconi,-31.9452293,115.8576097
1/52 Fitzgerald Street,Northbridge,WA,6003,1/52 Fitzgerald Street Northbridge WA 6003,"$360,000",2020-11-01,Unit,2,1,1,123,84,1996-01-01,$360pw,2019-09-01,not recorded,-31.94553,115.85301
8/103 Francis Street,Northbridge,WA,6003,8/103 Francis Street Northbridge WA 6003,"$380,000",2020-11-01,Apartment,2,2,1,105,78,2009-01-01,$550pw,2015-06-01,not recorded,-31.94691,115.85659
97/269 James Street,Northbridge,WA,6003,97/269 James Street Northbridge WA 6003,"$418,000",2020-10-01,Apartment,2,2,1,112,74,2016-01-01,0,1900-01-01,not recorded,-31.9460099,115.8518658
40/134 Aberdeen Street,Northbridge,WA,6003,40/134 Aberdeen Street Northbridge WA 6003,"$365,000",2020-10-01,Apartment,2,2,1,122,88,2005-01-01,0,1900-01-01,not recorded,-31.9450797,115.856474
107/228 James Street,Northbridge,WA,6003,107/228 James Street Northbridge WA 6003,"$415,000",2020-09-01,Townhouse,3,2,1,158,123,1995-01-01,0,1900-01-01,not recorded,-31.946032,115.8532393
53/134 Aberdeen Street,Northbridge,WA,6003,53/134 Aberdeen Street Northbridge WA 6003,"$375,000",2020-09-01,Apartment,2,2,1,139,100,2005-01-01,$430pw,2019-04-01,not recorded,-31.9450797,115.856474
36/269 JAMES Street,Northbridge,WA,6003,36/269 JAMES Street Northbridge WA 6003,"$290,000",2020-07-01,Apartment,1,1,1,79,48,2016-01-01,$390pw,2019-02-01,not recorded,-31.9460099,115.8518658
47/89 Aberdeen Street,Northbridge,WA,6003,47/89 Aberdeen Street Northbridge WA 6003,"$415,000",2020-07-01,Apartment,2,2,1,98,71,2016-01-01,$450pw,2017-10-01,not recorded,-31.9468518,115.8587809
17/182 James Street,Northbridge,WA,6003,17/182 James Street Northbridge WA 6003,"$433,000",2020-06-01,Unit,2,2,1,158,134,1996-01-01,$430pw,2020-05-01,not recorded,-31.9471513,115.855804
"1-7, 84 Fitzgerald Street",Northbridge,WA,6003,"1-7, 84 Fitzgerald Street Northbridge WA 6003","$2,200,000",2020-05-01,Apartment,3,2,1,153,118,2009-01-01,$525pw,2020-08-01,not recorded,-31.9437315,115.8541519
205/403 Newcastle Street,Northbridge,WA,6003,205/403 Newcastle Street Northbridge WA 6003,"$330,000",2020-05-01,Unit,2,2,1,99,72,2009-01-01,$420pw,2020-05-01,not recorded,-31.9429044,115.8531468
14/5 Antonas Road,Northbridge,WA,6003,14/5 Antonas Road Northbridge WA 6003,"$315,000",2020-04-01,Unit,0,2,1,98,69,2010-01-01,0,1900-01-01,not recorded,-31.9440299,115.8548295
77/269 James Street,Northbridge,WA,6003,77/269 James Street Northbridge WA 6003,"$465,000",2020-02-01,Unit,2,2,1,112,78,2016-01-01,0,1900-01-01,not recorded,-31.9460099,115.8518658
18/134 Aberdeen Street,Northbridge,WA,6003,18/134 Aberdeen Street Northbridge WA 6003,"$390,000",2020-02-01,Unit,2,2,1,123,88,2005-01-01,0,1900-01-01,not recorded,-31.9450797,115.856474
8 Little Shenton Lane,Northbridge,WA,6003,8 Little Shenton Lane Northbridge WA 6003,"$470,000",2020-02-01,Townhouse,2,1,1,138,94,1996-01-01,$400pw,2017-06-01,not recorded,-31.94605,115.85411
23/89 Aberdeen Street,Northbridge,WA,6003,23/89 Aberdeen Street Northbridge WA 6003,"$420,000",2019-12-01,Apartment,2,2,1,99,71,2016-01-01,$430pw,2018-11-01,not recorded,-31.9468518,115.8587809
21 Little Shenton Lane,Northbridge,WA,6003,21 Little Shenton Lane Northbridge WA 6003,"$671,000",2019-11-01,Townhouse,3,2,2,196,122,1995-01-01,$600pw,2019-04-01,not recorded,-31.9461159,115.8536428
18/182 James Street,Northbridge,WA,6003,18/182 James Street Northbridge WA 6003,"$585,000",2019-11-01,Apartment,2,2,1,176,123,1996-01-01,0,1900-01-01,not recorded,-31.9471513,115.855804
43/191 James Street,Northbridge,WA,6003,43/191 James Street Northbridge WA 6003,"$295,000",2019-10-01,Apartment,2,1,1,94,75,1996-01-01,$350pw,2018-10-01,not recorded,-31.9474649,115.8553373
24/134 Aberdeen Street,Northbridge,WA,6003,24/134 Aberdeen Street Northbridge WA 6003,"$410,000",2019-10-01,Apartment,2,2,1,141,92,2005-01-01,$400pw,2018-02-01,not recorded,-31.9450797,115.856474
17 Palmerston Street,Northbridge,WA,6003,17 Palmerston Street Northbridge WA 6003,"$1,353,332",2019-07-01,Townhouse,5,6,2,243,406,2006-01-01,$1920pw,2008-12-01,not recorded,-31.9445777,115.8561807
17/19 Little Shenton Lane,Northbridge,WA,6003,17/19 Little Shenton Lane Northbridge WA 6003,"$423,000",2019-07-01,Apartment,2,1,1,107,86,1996-01-01,0,1900-01-01,Realmark Central,-31.9456456,115.853406
10/10 Pendal Lane,Northbridge,WA,6003,10/10 Pendal Lane Northbridge WA 6003,"$475,000",2019-05-01,Apartment,2,2,1,95,90,2003-01-01,0,1900-01-01,Tyler & Sons - Perth,-31.9432751,115.8560119
228 Brisbane Street,Northbridge,WA,6003,228 Brisbane Street Northbridge WA 6003,"$530,000",2019-05-01,House,2,2,1,155,75,1920-01-01,0,1900-01-01,Tyler & Sons - Perth,-31.9411425,115.859674
230 Brisbane Street,Northbridge,WA,6003,230 Brisbane Street Northbridge WA 6003,"$515,000",2019-05-01,House,2,1,1,159,73,1920-01-01,0,1900-01-01,Tyler & Sons - Perth,-31.9411112,115.8596278
27/103 Francis Street,Northbridge,WA,6003,27/103 Francis Street Northbridge WA 6003,"$495,000",2019-05-01,Apartment,2,2,1,141,107,2009-01-01,$500pw,2019-07-01,not recorded,-31.94691,115.85659
34/134 Aberdeen Street,Northbridge,WA,6003,34/134 Aberdeen Street Northbridge WA 6003,"$472,000",2019-04-01,Apartment,2,2,1,134,100,2005-01-01,$600pw,2008-09-01,Realestate 88 East Perth,-31.9450797,115.856474
1/269 Newcastle Street,Northbridge,WA,6003,1/269 Newcastle Street Northbridge WA 6003,"$680,000",2019-03-01,Apartment,3,3,2,133,151,2009-01-01,$620pw,2020-11-01,Bellcourt Property Group - Shenton Park,-31.9451329,115.8582274
90/269 James Street,Northbridge,WA,6003,90/269 James Street Northbridge WA 6003,"$500,000",2019-02-01,Apartment,2,2,1,113,78,2017-01-01,$550pw,2019-11-01,Colliers International - Perth,-31.9460099,115.8518658
37/269 James Street,Northbridge,WA,6003,37/269 James Street Northbridge WA 6003,"$465,000",2019-02-01,Apartment,2,2,1,114,79,2016-01-01,$510pw,2019-06-01,Realestate 88 East Perth - EAST PERTH,-31.9460099,115.8518658
111/269 James Street,Northbridge,WA,6003,111/269 James Street Northbridge WA 6003,"$517,000",2019-02-01,Apartment,2,2,2,124,79,2016-01-01,$550pw,2016-06-01,Realmark Central,-31.9460099,115.8518658
54/269 James Street,Northbridge,WA,6003,54/269 James Street Northbridge WA 6003,"$480,000",2019-02-01,Apartment,2,2,1,113,78,2016-01-01,0,1900-01-01,Realestate 88 East Perth,-31.9460099,115.8518658
63/269 James Street,Northbridge,WA,6003,63/269 James Street Northbridge WA 6003,"$485,000",2018-12-01,Apartment,2,2,1,112,78,2016-01-01,0,1900-01-01,Realestate 88 East Perth,-31.9460099,115.8518658
10 Kakulas Crescent,Northbridge,WA,6003,10 Kakulas Crescent Northbridge WA 6003,"$845,000",2018-12-01,House,3,2,2,246,227,2005-01-01,$700pw,2016-12-01,CavMac Property - Cockburn Central,-31.9451729,115.8572827
35/269 James Street,Northbridge,WA,6003,35/269 James Street Northbridge WA 6003,"$458,000",2018-11-01,Apartment,2,2,1,114,79,2016-01-01,0,1900-01-01,Realestate 88 East Perth,-31.9460099,115.8518658
3/222 James Street,Northbridge,WA,6003,3/222 James Street Northbridge WA 6003,"$356,000",2018-10-01,Apartment,2,1,1,113,83,1996-01-01,$420pw,2018-05-01,Realestate 88 East Perth,-31.9463725,115.8538631
23/269 James Street,Northbridge,WA,6003,23/269 James Street Northbridge WA 6003,"$455,000",2018-10-01,Apartment,2,2,1,113,79,2016-01-01,$575pw,2021-07-01,Colliers International - Perth,-31.9460099,115.8518658
99/269 James Street,Northbridge,WA,6003,99/269 James Street Northbridge WA 6003,"$510,000",2018-10-01,Apartment,2,2,1,113,78,2016-01-01,$550pw,2018-12-01,Realestate 88 East Perth,-31.9460099,115.8518658
55/191 James Street,Northbridge,WA,6003,55/191 James Street Northbridge WA 6003,"$410,000",2018-10-01,Apartment,2,1,1,103,79,1996-01-01,$440pw,2020-10-01,Realestate 88 East Perth,-31.9474649,115.8553373
81/269 James Street,Northbridge,WA,6003,81/269 James Street Northbridge WA 6003,"$508,000",2018-09-01,Apartment,2,2,1,113,78,2016-01-01,0,1900-01-01,Realestate 88 East Perth,-31.9460099,115.8518658
26/103 Francis Street,Northbridge,WA,6003,26/103 Francis Street Northbridge WA 6003,"$405,000",2018-09-01,Apartment,2,1,1,113,56,2009-01-01,$510pw,2016-10-01,Limnios Property Group - Perth,-31.94691,115.85659
34/89 Aberdeen Street,Northbridge,WA,6003,34/89 Aberdeen Street Northbridge WA 6003,"$475,000",2018-09-01,Apartment,2,2,1,104,78,2016-01-01,0,1900-01-01,not recorded,-31.9468518,115.8587809
19/5 Antonas Road,Northbridge,WA,6003,19/5 Antonas Road Northbridge WA 6003,"$408,000",2018-08-01,House,2,2,1,132,95,2010-01-01,$450pw,2017-01-01,First National Real Estate Druitt & Shead - Scarbo,-31.9440299,115.8548295
25/269 James Street,Northbridge,WA,6003,25/269 James Street Northbridge WA 6003,"$453,000",2018-08-01,Apartment,2,2,1,113,79,2016-01-01,$420pw,2019-11-01,Realestate 88 East Perth,-31.9460099,115.8518658
2/11 Shenton Street,Northbridge,WA,6003,2/11 Shenton Street Northbridge WA 6003,"$385,000",2018-06-01,Apartment,2,1,1,126,84,1996-01-01,$380pw,2020-06-01,The Agency - Mount Lawley,-31.9461075,115.8545101
3/204 Lake Street,Northbridge,WA,6003,3/204 Lake Street Northbridge WA 6003,"$480,000",2018-06-01,Apartment,2,1,1,137,87,2002-01-01,0,1900-01-01,Woodville Property - North Perth,-31.9420448,115.860745
6/222 James Street,Northbridge,WA,6003,6/222 James Street Northbridge WA 6003,"$360,000",2018-06-01,Apartment,2,1,1,104,82,1996-01-01,0,1900-01-01,The Agency,-31.9463725,115.8538631
40/65 Palmerston Street,Northbridge,WA,6003,40/65 Palmerston Street Northbridge WA 6003,"$840,000",2018-06-01,Apartment,3,2,2,243,190,2000-01-01,$700pw,2018-08-01,One Residential - Palmyra,-31.9431166,115.8571209
22/269 James Street,Northbridge,WA,6003,22/269 James Street Northbridge WA 6003,"$425,000",2018-05-01,House,2,2,1,116,78,2016-01-01,$450pw,2018-05-01,Acton North - CITY BEACH,-31.9460099,115.8518658
27/269 James Street,Northbridge,WA,6003,27/269 James Street Northbridge WA 6003,"$310,000",2018-05-01,Apartment,1,1,1,76,48,2016-01-01,$400pw,2017-06-01,ZSA ZSA Property - PERTH,-31.9460099,115.8518658
50/89 Aberdeen Street,Northbridge,WA,6003,50/89 Aberdeen Street Northbridge WA 6003,"$1,301,934",2018-05-01,Apartment,2,2,1,104,78,2016-01-01,$350pw,2019-10-01,not recorded,-31.9468518,115.8587809
42/89 Aberdeen Street,Northbridge,WA,6003,42/89 Aberdeen Street Northbridge WA 6003,"$1,301,934",2018-05-01,Apartment,2,2,1,103,78,2016-01-01,$375pw,2020-10-01,not recorded,-31.9468518,115.8587809
5/11 Shenton Street,Northbridge,WA,6003,5/11 Shenton Street Northbridge WA 6003,"$383,000",2018-04-01,Unit,2,1,1,106,83,1996-01-01,$350pw,2017-12-01,ZSA ZSA Property - PERTH,-31.9461075,115.8545101
5/182 James Street,Northbridge,WA,6003,5/182 James Street Northbridge WA 6003,"$460,000",2018-04-01,Apartment,2,1,1,122,81,1996-01-01,0,1900-01-01,For Sale By Owner Australia,-31.9471513,115.855804
33/134 Aberdeen Street,Northbridge,WA,6003,33/134 Aberdeen Street Northbridge WA 6003,"$385,000",2018-04-01,Apartment,2,2,1,120,92,2005-01-01,$400pw,2019-06-01,LJ Hooker - City Residential,-31.9450797,115.856474
52/134 Aberdeen Street,Northbridge,WA,6003,52/134 Aberdeen Street Northbridge WA 6003,"$423,000",2018-03-01,Apartment,2,2,1,137,100,2005-01-01,$500pw,2014-07-01,Realmark Central,-31.9450797,115.856474
1/89 Aberdeen Street,Northbridge,WA,6003,1/89 Aberdeen Street Northbridge WA 6003,"$500,000",2018-03-01,Apartment,2,2,1,104,71,2016-01-01,$520pw,2021-07-01,Pulse Property Group - ROSSMOYNE,-31.9441998,115.8538806
108/269 James Street,Northbridge,WA,6003,108/269 James Street Northbridge WA 6003,"$560,000",2018-03-01,Apartment,2,2,2,123,78,2016-01-01,$550pw,2020-01-01,Real Estate 88 - East Perth,-31.9460099,115.8518658
10/89 Aberdeen Street,Northbridge,WA,6003,10/89 Aberdeen Street Northbridge WA 6003,"$500,000",2018-03-01,Apartment,2,2,1,104,61,2016-01-01,0,1900-01-01,not recorded,-31.9468518,115.8587809
28/103 Francis Street,Northbridge,WA,6003,28/103 Francis Street Northbridge WA 6003,"$565,000",2018-03-01,Apartment,2,2,1,140,107,2009-01-01,$450pw,2021-01-01,Limnios Property Group - Perth,-31.94691,115.85659
79/269 James Street,Northbridge,WA,6003,79/269 James Street Northbridge WA 6003,"$475,000",2018-02-01,Apartment,2,2,1,112,74,2016-01-01,0,1900-01-01,Real Estate 88 - East Perth,-31.9460099,115.8518658
88/269 James Street,Northbridge,WA,6003,88/269 James Street Northbridge WA 6003,"$490,000",2018-01-01,Apartment,2,2,1,113,74,2016-01-01,0,1900-01-01,Real Estate 88 - East Perth,-31.9460099,115.8518658
52/191 James Street,Northbridge,WA,6003,52/191 James Street Northbridge WA 6003,"$350,000",2018-01-01,Apartment,2,1,1,113,74,2016-01-01,$475pw,2020-03-01,Real Estate 88 - East Perth,-31.9474649,115.8553373
7/103 Francis Street,Northbridge,WA,6003,7/103 Francis Street Northbridge WA 6003,"$396,000",2018-01-01,Apartment,2,2,1,103,76,2009-01-01,$450pw,2021-01-01,Limnios Property Group - Perth,-31.94691,115.85659
1/89 Lake Street,Northbridge,WA,6003,1/89 Lake Street Northbridge WA 6003,"$650,000",2018-01-01,Unit,2,2,1,111,111,2009-01-01,$470pw,2019-10-01,not recorded,-31.9454586,115.8579202
10/43 Shenton Street,Northbridge,WA,6003,10/43 Shenton Street Northbridge WA 6003,"$440,000",2017-12-01,Apartment,2,2,1,114,116,2000-01-01,$550pw,2015-03-01,Paragon Property - North Perth,-31.94534,115.85498
36/134 Aberdeen Street,Northbridge,WA,6003,36/134 Aberdeen Street Northbridge WA 6003,"$475,000",2017-12-01,Apartment,3,2,1,137,110,2005-01-01,$550pw,2018-06-01,South Perth Realty - Kensington,-31.9450797,115.856474
98/269 James Street,Northbridge,WA,6003,98/269 James Street Northbridge WA 6003,"$495,000",2017-11-01,Apartment,2,2,2,116,78,2016-01-01,0,1900-01-01,Real Estate 88 - East Perth,-31.9460099,115.8518658
96/269 James Street,Northbridge,WA,6003,96/269 James Street Northbridge WA 6003,"$495,000",2017-11-01,Apartment,2,2,1,121,79,2016-01-01,$500pw,2019-11-01,Real Estate 88 - East Perth,-31.9460099,115.8518658
65/134 Aberdeen Street,Northbridge,WA,6003,65/134 Aberdeen Street Northbridge WA 6003,"$480,000",2017-11-01,Apartment,2,2,1,134,106,2005-01-01,0,1900-01-01,Abel Property - Leederville,-31.9450797,115.856474
6/98 Lake Street,Northbridge,WA,6003,6/98 Lake Street Northbridge WA 6003,"$407,000",2017-10-01,Unit,2,2,1,103,76,2009-01-01,$380pw,2017-08-01,BOSS Real Estate - Northbridge,-31.9456732,115.858498
87/269 James Street,Northbridge,WA,6003,87/269 James Street Northbridge WA 6003,"$490,000",2017-10-01,Apartment,2,2,1,122,79,2016-01-01,0,1900-01-01,Real Estate 88 - East Perth,-31.9460099,115.8518658
93/269 James Street,Northbridge,WA,6003,93/269 James Street Northbridge WA 6003,"$545,000",2017-10-01,Apartment,2,2,1,113,79,2016-01-01,$500pw,2019-11-01,Real Estate 88 - East Perth,-31.9460099,115.8518658
5/255 Newcastle Street,Northbridge,WA,6003,5/255 Newcastle Street Northbridge WA 6003,"$430,000",2017-10-01,House,2,2,1,118,91,2010-01-01,$450pw,2016-09-01,BOSS Real Estate - Northbridge,-31.9455192,115.8588943
10/269 James Street,Northbridge,WA,6003,10/269 James Street Northbridge WA 6003,"$479,000",2017-09-01,Apartment,2,2,1,112,78,2016-01-01,0,1900-01-01,Real Estate 88 - East Perth,-31.9460099,115.8518658
25 Little Shenton Lane,Northbridge,WA,6003,25 Little Shenton Lane Northbridge WA 6003,"$350,000",2017-09-01,Townhouse,3,2,2,243,157,1995-01-01,$500pw,2020-07-01,not recorded,-31.9461159,115.8536428
37 John Street,Northbridge,WA,6003,37 John Street Northbridge WA 6003,"$630,000",2017-09-01,House,3,2,2,188,104,1996-01-01,$475pw,2019-07-01,Limnios Property Group - Perth,-31.945426,115.8535342
6 Kakulas Crescent,Northbridge,WA,6003,6 Kakulas Crescent Northbridge WA 6003,"$1,150,000",2017-08-01,House,4,5,2,359,246,2011-01-01,0,1900-01-01,Acton - Mount Lawley,-31.9450989,115.8570516
18/269 James Street,Northbridge,WA,6003,18/269 James Street Northbridge WA 6003,"$410,000",2017-08-01,Apartment,1,1,1,91,48,2016-01-01,$380pw,2017-12-01,Realestate 88 East Perth,-31.9460099,115.8518658
29/103 Francis Street,Northbridge,WA,6003,29/103 Francis Street Northbridge WA 6003,"$450,000",2017-07-01,Apartment,2,1,1,106,78,2009-01-01,$530pw,2015-04-01,Limnios Property Group - Perth,-31.94691,115.85659
31 John Street,Northbridge,WA,6003,31 John Street Northbridge WA 6003,"$540,000",2017-07-01,Townhouse,2,1,1,161,104,1996-01-01,0,1900-01-01,Bourkes - South Perth,-31.945426,115.8535342
2/1 Shenton Street,Northbridge,WA,6003,2/1 Shenton Street Northbridge WA 6003,"$370,000",2017-07-01,Apartment,2,2,1,111,87,1996-01-01,$350pw,2017-09-01,@realty,-31.9465563,115.8542559
15/5 Antonas Road,Northbridge,WA,6003,15/5 Antonas Road Northbridge WA 6003,"$455,000",2017-07-01,Townhouse,2,2,1,124,96,2011-01-01,$450pw,2020-03-01,Realmark Central,-31.9440299,115.8548295
8/9 Shenton Street,Northbridge,WA,6003,8/9 Shenton Street Northbridge WA 6003,"$529,000",2017-06-01,Apartment,3,2,1,134,108,1996-01-01,$550pw,2015-10-01,Abel Property - Leederville,-31.9462105,115.8544176
8/154 Aberdeen Street,Northbridge,WA,6003,8/154 Aberdeen Street Northbridge WA 6003,"$690,000",2017-06-01,Apartment,3,2,1,166,106,2006-01-01,$720pw,2011-08-01,Real Estate 88 - East Perth,-31.944906,115.856035
80/269 James Street,Northbridge,WA,6003,80/269 James Street Northbridge WA 6003,"$530,000",2017-05-01,Apartment,2,2,1,115,78,2016-01-01,0,1900-01-01,Real Estate 88 - East Perth,-31.9460099,115.8518658
5/7 Shenton Street,Northbridge,WA,6003,5/7 Shenton Street Northbridge WA 6003,"$376,000",2017-05-01,Apartment,2,1,1,110,84,1996-01-01,$435pw,2016-03-01,ZSA ZSA Property - PERTH,-31.9463711,115.854465
31/260 Newcastle Street,Northbridge,WA,6003,31/260 Newcastle Street Northbridge WA 6003,"$550,000",2017-05-01,Apartment,3,2,2,150,113,2007-01-01,0,1900-01-01,BOSS Real Estate - Northbridge,-31.9450271,115.8589452
56/89 Aberdeen Street,Northbridge,WA,6003,56/89 Aberdeen Street Northbridge WA 6003,"$400,000",2017-04-01,Apartment,1,1,1,65,42,2016-01-01,0,1900-01-01,Baltinas - NORTHBRIDGE,-31.9468518,115.8587809
6/60 Fitzgerald Street,Northbridge,WA,6003,6/60 Fitzgerald Street Northbridge WA 6003,"$370,000",2017-04-01,Apartment,2,1,1,108,84,1996-01-01,$390pw,2015-10-01,NTY Property Group Maylands,-31.9453224,115.8531355
19/98 Lake Street,Northbridge,WA,6003,19/98 Lake Street Northbridge WA 6003,"$415,000",2017-04-01,Unit,2,2,1,103,76,2009-01-01,$520pw,2015-07-01,BOSS Real Estate - Northbridge,-31.9456732,115.858498
21/103 Francis Street,Northbridge,WA,6003,21/103 Francis Street Northbridge WA 6003,"$582,500",2017-03-01,House,2,2,1,148,103,2009-01-01,$580pw,2015-08-01,Limnios Property Group - Perth,-31.94691,115.85659
12/335 Newcastle Street,Northbridge,WA,6003,12/335 Newcastle Street Northbridge WA 6003,"$280,000",2017-03-01,Apartment,1,1,1,81,58,2008-01-01,$330pw,2016-09-01,Bourkes - South Perth,-31.9439185,115.8554343
58/89 Aberdeen Street,Northbridge,WA,6003,58/89 Aberdeen Street Northbridge WA 6003,"$1,100,000",2017-03-01,Apartment,2,2,1,110,78,2016-01-01,$410pw,2019-09-01,not recorded,-31.9468518,115.8587809
55/89 Aberdeen Street,Northbridge,WA,6003,55/89 Aberdeen Street Northbridge WA 6003,"$1,100,000",2017-03-01,Apartment,2,2,1,100,71,2016-01-01,$400pw,2018-11-01,not recorded,-31.9468518,115.8587809
39/89 Aberdeen Street,Northbridge,WA,6003,39/89 Aberdeen Street Northbridge WA 6003,"$1,100,000",2017-03-01,Apartment,2,2,1,98,71,2016-01-01,$445pw,2018-05-01,not recorded,-31.9468518,115.8587809
9/98 Lake Street,Northbridge,WA,6003,9/98 Lake Street Northbridge WA 6003,"$410,000",2017-03-01,Apartment,2,2,1,103,76,2009-01-01,$520pw,2017-01-01,BOSS Real Estate - Northbridge,-31.9456732,115.858498
4/20 Pendal Lane,Northbridge,WA,6003,4/20 Pendal Lane Northbridge WA 6003,"$486,000",2017-02-01,Apartment,3,2,1,130,99,2003-01-01,$700pw,2013-07-01,BOSS Real Estate - Northbridge,-31.9428408,115.8561043
109/269 James Street,Northbridge,WA,6003,109/269 James Street Northbridge WA 6003,"$410,000",2017-02-01,Apartment,1,1,1,78,48,2016-01-01,0,1900-01-01,Real Estate 88 - East Perth,-31.9460099,115.8518658
70/269 James Street,Northbridge,WA,6003,70/269 James Street Northbridge WA 6003,"$545,000",2017-02-01,Apartment,2,2,1,112,74,2016-01-01,0,1900-01-01,Real Estate 88 - East Perth,-31.9460099,115.8518658
11/5 Antonas Road,Northbridge,WA,6003,11/5 Antonas Road Northbridge WA 6003,"$346,000",2017-02-01,Apartment,1,1,1,93,67,2010-01-01,$390pw,2016-04-01,Avenue One Property Group - Perth,-31.9440299,115.8548295
405/403 Newcastle Street,Northbridge,WA,6003,405/403 Newcastle Street Northbridge WA 6003,"$395,000",2017-01-01,Apartment,2,2,1,99,72,2009-01-01,$550pw,2013-05-01,Real Estate 88 - East Perth,-31.9429044,115.8531468
73/269 James Street,Northbridge,WA,6003,73/269 James Street Northbridge WA 6003,"$390,000",2017-01-01,Apartment,1,1,1,78,48,2016-01-01,$420pw,2021-06-01,Real Estate 88 - East Perth,-31.9460099,115.8518658
2/134-138 Aberdeen Street,Northbridge,WA,6003,2/134-138 Aberdeen Street Northbridge WA 6003,"$435,000",2017-01-01,Apartment,2,2,1,135,91,2005-01-01,$520pw,2012-02-01,not recorded,-31.945292,115.8564295
2/134 Aberdeen Street,Northbridge,WA,6003,2/134 Aberdeen Street Northbridge WA 6003,"$435,000",2017-01-01,Apartment,2,2,1,135,91,2005-01-01,$450pw,2020-12-01,NTY Property Group Maylands,-31.945292,115.8564295
408/403 Newcastle Street,Northbridge,WA,6003,408/403 Newcastle Street Northbridge WA 6003,"$355,000",2016-12-01,Apartment,2,2,1,96,64,2009-01-01,$430pw,2019-06-01,Vlahos Realty,-31.9429044,115.8531468
10/182 James Street,Northbridge,WA,6003,10/182 James Street Northbridge WA 6003,"$375,000",2016-12-01,Apartment,2,1,1,111,67,1996-01-01,$380pw,2020-12-01,Abel McGrath the Property People - Leederville,-31.9471513,115.855804
92/269 James Street,Northbridge,WA,6003,92/269 James Street Northbridge WA 6003,"$570,000",2016-12-01,Apartment,2,2,1,116,78,2016-01-01,0,1900-01-01,Real Estate 88 - East Perth,-31.9460099,115.8518658
8/269 James Street,Northbridge,WA,6003,8/269 James Street Northbridge WA 6003,"$535,000",2016-11-01,Apartment,2,2,1,242,79,2016-01-01,$490pw,2021-06-01,Real Estate 88 - East Perth,-31.9460099,115.8518658
